code,name,market
9904,ベリテ,Standard
9906,藤井産業,Standard
9908,日本電計,Standard
9913,日邦産業,Standard
9914,植松商会,Standard
9927,ワットマン,Standard
9929,平和紙業,Standard
9930,北沢産業,Standard
9941,太洋物産,Standard
9950,ハチバン,Standard
9955,ヨンキュウ,Standard
9959,アシードＨＤ,Standard
9969,ショクブン,Standard
9972,アルテック,Standard
9973,ＫＯＺＯＨＤ,Standard
9976,セキチュー,Standard
9978,文教堂ＧＨＤ,Standard
9979,大庄,Standard
9980,ＭＲＫホールディングス,Standard
9982,タキヒヨー,Standard
9986,蔵王産業,Standard
9993,ヤマザワ,Standard
9994,やまや,Standard
9996,サトー商会,Standard
146A,コロンビア・ワークス,Standard
160A,アズパートナーズ,Standard
197A,タウンズ,Standard
208A,構造計画ＨＤ,Standard
211A,カドスＣ,Standard
220A,ファベル,Standard
250A,シマダヤ,Standard
253A,ＥＴＳグループ,Standard
254A,ＡＩＦＣＧ,Standard
255A,ＧＬテクノ,Standard
261A,日水コン,Standard
274A,ガーデン,Standard
287A,黒田グループ,Standard
297A,アルピコＨＤ,Standard
300A,ＭＩＣ,Standard
331A,メディックス,Standard
343A,ＩＡＣＥトラベル,Standard
365A,伊澤タオル,Standard
367A,プリモＧＨＤ,Standard
372A,レント,Standard
386A,みのや,Standard
407A,ＵＮＩＣＯＮ,Standard
416A,富士ユナイト,Standard
423A,ライオン事務器,Standard
428A,サイプレス,Standard
463A,インテリクス,Standard
475A,ギミック,Standard
476A,辻本郷ＩＴＣ,Standard
483A,テラテクノロジー,Standard
500A,ＴＯブックス,Standard
505A,ギークリー,Standard
548A,システムエグゼ,Standard
549A,ヒトトヒトＨ,Standard
550A,ソフトテックス,Standard
559A,梅乃宿酒造,Standard
